timestamp,cpu_usage,mem_usage,net_sent,net_received,anomaly
2025-12-01 18:03:35.366667+00:00,80.477011,13553664.0,212039536.0,19543053.0,1
2025-12-01 18:03:40.560473+00:00,80.477011,13553664.0,212039536.0,19543053.0,1
2025-12-01 18:03:45.876998+00:00,80.477011,13553664.0,212039536.0,19543053.0,1
2025-12-01 18:03:51.259417+00:00,80.477011,13553664.0,212413538.0,19597809.0,1
2025-12-01 18:03:56.467003+00:00,80.49896,10063872.0,212413538.0,19597809.0,1
2025-12-01 18:04:01.941346+00:00,80.49896,10063872.0,212413538.0,19597809.0,1
2025-12-01 18:04:07.245067+00:00,80.644977,13709312.0,212413538.0,19597809.0,1
2025-12-01 18:04:12.747208+00:00,80.644977,13709312.0,212413538.0,19597809.0,1
2025-12-01 18:04:17.871489+00:00,80.644977,13709312.0,213300179.0,19667682.0,1
2025-12-01 18:04:23.282122+00:00,80.644977,13709312.0,213300179.0,19667682.0,1
2025-12-01 18:04:29.154763+00:00,80.914155,19865600.0,213300179.0,19667682.0,1
2025-12-01 18:04:35.599761+00:00,80.914155,19865600.0,213300179.0,19667682.0,1
2025-12-01 18:04:41.517577+00:00,80.914155,19865600.0,213300179.0,19667682.0,1
2025-12-01 18:04:47.176100+00:00,80.982597,12869632.0,213662375.0,19716276.0,1
2025-12-01 18:04:53.117906+00:00,80.982597,12869632.0,213662375.0,19716276.0,1
2025-12-01 18:04:58.423270+00:00,81.141069,17686528.0,213662375.0,19716276.0,1
2025-12-01 18:05:03.985594+00:00,81.141069,17686528.0,213662375.0,19716276.0,1
2025-12-01 18:05:10.229486+00:00,81.170749,10534912.0,213662375.0,19716276.0,1
2025-12-01 18:05:15.878361+00:00,81.170749,10534912.0,213662375.0,19716276.0,1
2025-12-01 18:05:21.323588+00:00,81.170749,10534912.0,214532776.0,19783796.0,1
2025-12-01 18:05:26.743563+00:00,81.37993,13504512.0,214532776.0,19783796.0,1
2025-12-01 18:05:32.151901+00:00,81.37993,13504512.0,214532776.0,19783796.0,1
2025-12-01 18:05:37.319789+00:00,81.37993,13504512.0,214532776.0,19783796.0,1
2025-12-01 18:05:42.727047+00:00,81.37993,13504512.0,214532776.0,19783796.0,1
2025-12-01 18:05:47.970071+00:00,81.432585,14675968.0,214903497.0,19834768.0,1
2025-12-01 18:05:53.580420+00:00,81.432585,14675968.0,214903497.0,19834768.0,1
2025-12-01 18:05:58.826037+00:00,81.569637,14532608.0,214903497.0,19834768.0,1
2025-12-01 18:06:04.392619+00:00,81.569637,14532608.0,214903497.0,19834768.0,1
2025-12-01 18:06:09.976940+00:00,81.604841,10493952.0,214903497.0,19834768.0,1
2025-12-01 18:06:15.337523+00:00,81.604841,10493952.0,214903497.0,19834768.0,1
2025-12-01 18:06:20.616538+00:00,81.604841,10493952.0,215799660.0,19909974.0,1
2025-12-01 18:06:26.238446+00:00,81.752941,14450688.0,215799660.0,19909974.0,1
2025-12-01 18:06:31.835541+00:00,81.752941,14450688.0,215799660.0,19909974.0,1
2025-12-01 18:06:37.507589+00:00,81.791166,9691136.0,215799660.0,19909974.0,1
2025-12-01 18:06:43.381446+00:00,81.791166,9691136.0,215799660.0,19909974.0,1
2025-12-01 18:06:48.597666+00:00,81.791166,9691136.0,216173747.0,19963141.0,1
2025-12-01 18:06:54.083626+00:00,81.791166,9691136.0,216173747.0,19963141.0,1
2025-12-01 18:06:59.790366+00:00,81.948,12894208.0,216173747.0,19963141.0,1
2025-12-01 18:07:05.617275+00:00,81.948,12894208.0,216173747.0,19963141.0,1
2025-12-01 18:07:11.074643+00:00,81.948,12894208.0,216173747.0,19963141.0,1
2025-12-01 18:07:16.618298+00:00,82.002614,16121856.0,217060437.0,20036771.0,1
2025-12-01 18:07:22.174406+00:00,82.002614,16121856.0,217060437.0,20036771.0,1
2025-12-01 18:07:27.681537+00:00,82.152762,10063872.0,217060437.0,20036771.0,1
2025-12-01 18:07:33.212441+00:00,82.152762,10063872.0,217060437.0,20036771.0,1
2025-12-01 18:07:38.838426+00:00,82.198785,10182656.0,217060437.0,20036771.0,1
2025-12-01 18:07:44.762654+00:00,82.198785,10182656.0,217060437.0,20036771.0,1
2025-12-01 18:07:50.196507+00:00,82.198785,10182656.0,217431559.0,20089363.0,1
2025-12-01 18:07:55.849784+00:00,82.379382,10629120.0,217431559.0,20089363.0,1
2025-12-01 18:08:01.364650+00:00,82.379382,10629120.0,217431559.0,20089363.0,1
2025-12-01 18:08:07.167716+00:00,82.379382,10629120.0,217431559.0,20089363.0,1
2025-12-01 18:08:12.723142+00:00,82.379382,10629120.0,217431559.0,20089363.0,1
2025-12-01 18:08:17.897907+00:00,82.446922,14065664.0,218303240.0,20159420.0,1
2025-12-01 18:08:23.323383+00:00,82.446922,14065664.0,218303240.0,20159420.0,1
2025-12-01 18:08:28.652171+00:00,82.584885,12402688.0,218303240.0,20159420.0,1
2025-12-01 18:08:34.842236+00:00,82.584885,12402688.0,218303240.0,20159420.0,1
2025-12-01 18:08:40.142285+00:00,82.584885,12402688.0,218303240.0,20159420.0,1
